Run_name,sample_name,type,class,PCR_type,Ct,Ct_mean,Ct_SD,Quantity,Quantity_mean,Quantity_SD
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_4604_S2,16S,UNKNOWN,SYBR,21.6276207,21.61247253,0.021424087,8200.519531,8281.425781,114.4180222
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_4604_S2,16S,UNKNOWN,SYBR,21.59732246,21.61247253,0.021424087,8362.331055,8281.425781,114.4180222
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_4604_S3,16S,UNKNOWN,SYBR,20.61869621,20.65756607,0.054970279,15718.88086,15334.56152,543.5096436
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_4604_S3,16S,UNKNOWN,SYBR,20.69643593,20.65756607,0.054970279,14950.24219,15334.56152,543.5096436
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_4672_S0,16S,UNKNOWN,SYBR,16.43448067,16.39627075,0.05403563,233528.2813,239426.875,8341.882813
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_4672_S0,16S,UNKNOWN,SYBR,16.35806274,16.39627075,0.05403563,245325.4844,239426.875,8341.882813
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_4672_S1,16S,UNKNOWN,SYBR,20.94281006,20.93964386,0.004477681,12753.91797,12780.01367,36.90489578
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_4672_S1,16S,UNKNOWN,SYBR,20.93647766,20.93964386,0.004477681,12806.10938,12780.01367,36.90489578
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_4672_S2,16S,UNKNOWN,SYBR,16.76782608,16.77571487,0.01115509,188354.4531,187401.1563,1348.154297
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_4672_S2,16S,UNKNOWN,SYBR,16.78360176,16.77571487,0.01115509,186447.875,187401.1563,1348.154297
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_4672_S3,16S,UNKNOWN,SYBR,21.46384811,21.4727459,0.012583363,9114.040039,9062.040039,73.53910828
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_4672_S3,16S,UNKNOWN,SYBR,21.48164368,21.4727459,0.012583363,9010.040039,9062.040039,73.53910828
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_4672_S4,16S,UNKNOWN,SYBR,26.27131271,26.29118729,0.028106891,410.4242859,405.2305908,7.34497261
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_4672_S4,16S,UNKNOWN,SYBR,26.31106186,26.29118729,0.028106891,400.0369263,405.2305908,7.34497261
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_498_S0,16S,UNKNOWN,SYBR,20.31266212,20.36654282,0.07620015,19148.54883,18505.75391,909.0479126
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_498_S0,16S,UNKNOWN,SYBR,20.42042542,20.36654282,0.07620015,17862.96094,18505.75391,909.0479126
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_498_S1,16S,UNKNOWN,SYBR,20.05642319,20.06959534,0.018629581,22589.33398,22399.04883,269.1038513
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_498_S1,16S,UNKNOWN,SYBR,20.08276939,20.06959534,0.018629581,22208.76367,22399.04883,269.1038513
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_498_S2,16S,UNKNOWN,SYBR,21.5575161,21.63440323,0.108736172,8579.783203,8174.762695,572.7855225
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_498_S2,16S,UNKNOWN,SYBR,21.71129227,21.63440323,0.108736172,7769.742188,8174.762695,572.7855225
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_498_S3,16S,UNKNOWN,SYBR,14.91550636,14.94560814,0.042569667,621977.6875,610134.875,16748.26563
,,,,,,,,,,
20140826_16S_LB_data.tmp,IT_498_S3,16S,UNKNOWN,SYBR,14.97570896,14.94560814,0.042569667,598292.0625,610134.875,16748.26563
,,,,,,,,,,
20140826_16S_LB_data.tmp,,16S,NTC,SYBR,30.94579697,,,,,
,,,,,,,,,,
20140826_16S_LB_data.tmp,,16S,STANDARD,SYBR,28.74049568,28.6157608,0.092289373,100,,
,,,,,,,,,,
20140826_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140826_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140826_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140826_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140826_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140826_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140826_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140826_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140826_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140826_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,7.95059967,7.832136631,0.102611467,100000000,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,7.770885944,7.832136631,0.102611467,100000000,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,7.774925709,7.832136631,0.102611467,100000000,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,9.851463318,10.17144394,0.478353202,10000000,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,10.7213459,10.17144394,0.478353202,10000000,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,9.941522598,10.17144394,0.478353202,10000000,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,13.94048977,13.89954376,0.046567388,1000000,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,13.84888649,13.89954376,0.046567388,1000000,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,13.90925503,13.89954376,0.046567388,1000000,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,16.93556023,16.98441887,0.074628472,100000,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,16.94737434,16.98441887,0.074628472,100000,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,17.07032204,16.98441887,0.074628472,100000,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,20.45006943,20.47118759,0.035402723,10000,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,20.45143509,20.47118759,0.035402723,10000,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,20.51206017,20.47118759,0.035402723,10000,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,24.00614929,23.94723701,0.053661324,1000,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,23.90114975,23.94723701,0.053661324,1000,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,23.93441582,23.94723701,0.053661324,1000,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,27.41369057,27.36521912,0.062877417,100,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,27.3877964,27.36521912,0.062877417,100,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,STANDARD,SYBR,27.29417038,27.36521912,0.062877417,100,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,NTC,SYBR,31.38080025,,,,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,quantity control sample,16S,UNKNOWN,SYBR,15.93830681,15.81101513,0.18001762,247013.2656,270930.8438,33824.57422
,,,,,,,,,,
20140827_16S_LB_data.tmp,quantity control sample,16S,UNKNOWN,SYBR,15.68372345,15.81101513,0.18001762,294848.4375,270930.8438,33824.57422
,,,,,,,,,,
20140827_16S_LB_data.tmp,IT_942_S0,16S,UNKNOWN,SYBR,24.0577774,24.11147308,0.075935811,872.6079102,841.215271,44.39589691
,,,,,,,,,,
20140827_16S_LB_data.tmp,IT_942_S0,16S,UNKNOWN,SYBR,24.16516685,24.11147308,0.075935811,809.8226318,841.215271,44.39589691
,,,,,,,,,,
20140827_16S_LB_data.tmp,IT_942_S1,16S,UNKNOWN,SYBR,25.7701683,25.81942177,0.069654919,265.2863159,256.505127,12.41849804
,,,,,,,,,,
20140827_16S_LB_data.tmp,IT_942_S1,16S,UNKNOWN,SYBR,25.86867523,25.81942177,0.069654919,247.7239075,256.505127,12.41849804
,,,,,,,,,,
20140827_16S_LB_data.tmp,IT_942_S2,16S,UNKNOWN,SYBR,18.01439095,18.0625,0.068036474,58316.12109,56429.17578,2668.543701
,,,,,,,,,,
20140827_16S_LB_data.tmp,IT_942_S2,16S,UNKNOWN,SYBR,18.11060905,18.0625,0.068036474,54542.23047,56429.17578,2668.543701
,,,,,,,,,,
20140827_16S_LB_data.tmp,IT_942_S3,16S,UNKNOWN,SYBR,31.09696198,31.01152611,0.120824561,6.533420086,6.945543289,0.582829893
,,,,,,,,,,
20140827_16S_LB_data.tmp,IT_942_S3,16S,UNKNOWN,SYBR,30.92609024,31.01152611,0.120824561,7.357666016,6.945543289,0.582829893
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1814_S0,16S,UNKNOWN,SYBR,20.22068024,20.1695137,0.072361752,12575.86621,13039.59766,655.8146362
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1814_S0,16S,UNKNOWN,SYBR,20.11834526,20.1695137,0.072361752,13503.32813,13039.59766,655.8146362
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1814_S1,16S,UNKNOWN,SYBR,20.480793,20.47953987,0.001772191,10495.17285,10504.32617,12.94405937
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1814_S1,16S,UNKNOWN,SYBR,20.47828674,20.47953987,0.001772191,10513.47852,10504.32617,12.94405937
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1814_S2,16S,UNKNOWN,SYBR,19.51600838,19.66634369,0.212604895,20527.36719,18591.05469,2738.35791
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1814_S2,16S,UNKNOWN,SYBR,19.81667709,19.66634369,0.212604895,16654.74414,18591.05469,2738.35791
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1814_S3,16S,UNKNOWN,SYBR,19.31550789,19.42133713,0.149665147,23598.26172,21983.49219,2283.628906
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1814_S3,16S,UNKNOWN,SYBR,19.52716637,19.42133713,0.149665147,20368.72266,21983.49219,2283.628906
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1814_S4,16S,UNKNOWN,SYBR,17.88312149,17.90623665,0.032689769,63889.44531,62878.89844,1429.126343
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1814_S4,16S,UNKNOWN,SYBR,17.92935181,17.90623665,0.032689769,61868.35547,62878.89844,1429.126343
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1814_S5,16S,UNKNOWN,SYBR,20.30738831,20.31680298,0.013314358,11840.06152,11763.05859,108.8992767
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1814_S5,16S,UNKNOWN,SYBR,20.32621765,20.31680298,0.013314358,11686.05469,11763.05859,108.8992767
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1814_S6,16S,UNKNOWN,SYBR,19.36206627,19.34073639,0.030165005,22846.53711,23190.45703,486.3762207
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1814_S6,16S,UNKNOWN,SYBR,19.31940651,19.34073639,0.030165005,23534.37695,23190.45703,486.3762207
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1814_S7,16S,UNKNOWN,SYBR,17.47480011,17.52573776,0.072036721,84865.89063,81964.0625,4103.804688
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1814_S7,16S,UNKNOWN,SYBR,17.57667542,17.52573776,0.072036721,79062.23438,81964.0625,4103.804688
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1814_SD,16S,UNKNOWN,SYBR,25.93708229,25.96879578,0.04485099,236.2166443,231.1207886,7.206617355
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1814_SD,16S,UNKNOWN,SYBR,26.00051117,25.96879578,0.04485099,226.0249481,231.1207886,7.206617355
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1870_S0,16S,UNKNOWN,SYBR,19.15950584,19.12209702,0.052902725,26302.02344,27004.26953,993.1245728
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1870_S0,16S,UNKNOWN,SYBR,19.08469009,19.12209702,0.052902725,27706.51367,27004.26953,993.1245728
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1870_S2,16S,UNKNOWN,SYBR,23.93073463,23.91156387,0.027112899,953.1983032,966.0759888,18.21179771
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1870_S2,16S,UNKNOWN,SYBR,23.8923912,23.91156387,0.027112899,978.9536743,966.0759888,18.21179771
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1870_S3,16S,UNKNOWN,SYBR,22.8936367,22.93438721,0.057631262,1960.487061,1906.47998,76.37745667
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1870_S3,16S,UNKNOWN,SYBR,22.97513962,22.93438721,0.057631262,1852.473022,1906.47998,76.37745667
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1870_S4,16S,UNKNOWN,SYBR,21.42249107,21.44754028,0.035426281,5452.774414,5359.432617,132.0052338
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1870_S4,16S,UNKNOWN,SYBR,21.4725914,21.44754028,0.035426281,5266.09082,5359.432617,132.0052338
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1870_S5,16S,UNKNOWN,SYBR,19.96095657,20.00939941,0.068507172,15064.98535,14574.26465,693.9838867
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1870_S5,16S,UNKNOWN,SYBR,20.05784035,20.00939941,0.068507172,14083.54395,14574.26465,693.9838867
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1870_S6,16S,UNKNOWN,SYBR,19.37528419,19.43490219,0.084313929,22637.52148,21736.93555,1273.62085
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1870_S6,16S,UNKNOWN,SYBR,19.49452209,19.43490219,0.084313929,20836.34961,21736.93555,1273.62085
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1870_SD,16S,UNKNOWN,SYBR,18.77071571,18.78472519,0.01981239,34466.34375,34133.85156,470.2177124
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1870_SD,16S,UNKNOWN,SYBR,18.79873466,18.78472519,0.01981239,33801.35547,34133.85156,470.2177124
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1897_S1,16S,UNKNOWN,SYBR,18.83095932,18.83535194,0.006212108,33052.39844,32951.75391,142.3328552
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1897_S1,16S,UNKNOWN,SYBR,18.83974457,18.83535194,0.006212108,32851.10938,32951.75391,142.3328552
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1897_S2,16S,UNKNOWN,SYBR,18.95364761,18.92123413,0.045840934,30349.66016,31049.35547,989.5172119
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1897_S2,16S,UNKNOWN,SYBR,18.88881874,18.92123413,0.045840934,31749.04883,31049.35547,989.5172119
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1897_S3,16S,UNKNOWN,SYBR,23.28160477,23.24681091,0.049204592,1496.946167,1534.051514,52.47488403
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1897_S3,16S,UNKNOWN,SYBR,23.21201897,23.24681091,0.049204592,1571.15686,1534.051514,52.47488403
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1897_SD,16S,UNKNOWN,SYBR,21.93023872,21.89637756,0.047885563,3830.795166,3923.144531,130.6018982
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1897_SD,16S,UNKNOWN,SYBR,21.86251831,21.89637756,0.047885563,4015.494141,3923.144531,130.6018982
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_2069_S0,16S,UNKNOWN,SYBR,18.72998238,18.73723221,0.01025416,35456.49609,35278.63281,251.5366669
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_2069_S0,16S,UNKNOWN,SYBR,18.74448395,18.73723221,0.01025416,35100.76953,35278.63281,251.5366669
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_2069_S1,16S,UNKNOWN,SYBR,19.84794044,19.69715309,0.213245526,16296.60352,18197.60547,2688.424072
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_2069_S1,16S,UNKNOWN,SYBR,19.54636574,19.69715309,0.213245526,20098.60938,18197.60547,2688.424072
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_2069_S2,16S,UNKNOWN,SYBR,19.78296661,19.78313828,0.000241417,17049.74023,17047.7168,2.861572742
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_2069_S2,16S,UNKNOWN,SYBR,19.78330803,19.78313828,0.000241417,17045.69336,17047.7168,2.861572742
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_2069_SD,16S,UNKNOWN,SYBR,17.99565887,17.99776649,0.002980625,59080.65625,58994.20313,122.2659454
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_2069_SD,16S,UNKNOWN,SYBR,17.99987411,17.99776649,0.002980625,58907.74609,58994.20313,122.2659454
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1914_S0,16S,UNKNOWN,SYBR,15.42625046,15.4497776,0.033272408,352654.9688,346979.1875,8026.744629
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1914_S0,16S,UNKNOWN,SYBR,15.47330475,15.4497776,0.033272408,341303.4375,346979.1875,8026.744629
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1914_S1,16S,UNKNOWN,SYBR,17.81272316,17.82643318,0.019388899,67094.64844,66461.09375,895.9816284
,,,,,,,,,,
20140827_16S_LB_data.tmp,RM_1914_S1,16S,UNKNOWN,SYBR,17.8401432,17.82643318,0.019388899,65827.53906,66461.09375,895.9816284
,,,,,,,,,,
20140827_16S_LB_data.tmp,,16S,NTC,SYBR,30.79010963,,,,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140827_16S_LB_data.tmp,,,,,,,,,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,7.422267437,7.364462376,0.054855552,100000000,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,7.313130856,7.364462376,0.054855552,100000000,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,7.357988358,7.364462376,0.054855552,100000000,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,9.991463661,9.982791901,0.008384537,10000000,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,9.974727631,9.982791901,0.008384537,10000000,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,9.98218441,9.982791901,0.008384537,10000000,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,13.71319675,13.72079468,0.025506897,1000000,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,13.74923801,13.72079468,0.025506897,1000000,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,13.69995117,13.72079468,0.025506897,1000000,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,16.8923378,16.94272232,0.047717761,100000,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,16.94860268,16.94272232,0.047717761,100000,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,16.98722839,16.94272232,0.047717761,100000,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,20.31305695,20.3599472,0.046228942,10000,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,20.36129951,20.3599472,0.046228942,10000,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,20.40548515,20.3599472,0.046228942,10000,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,24.17166138,24.1516819,0.018881245,1000,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,24.14925194,24.1516819,0.018881245,1000,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,24.13413429,24.1516819,0.018881245,1000,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,28.50988579,28.36383629,0.127011001,100,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,28.27923775,28.36383629,0.127011001,100,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,STANDARD,SYBR,28.30238533,28.36383629,0.127011001,100,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,,16S,NTC,SYBR,30.67499352,,,,,
,,,,,,,,,,
20140829_16S_LB_data.tmp,quantity control sample,16S,UNKNOWN,SYBR,15.32942677,15.34959412,0.028520267,358467.0313,353772.4375,6639.13623
,,,,,,,,,,
20140829_16S_LB_data.tmp,quantity control sample,16S,UNKNOWN,SYBR,15.36976051,15.34959412,0.028520267,349077.875,353772.4375,6639.13623
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1914_S2,16S,UNKNOWN,SYBR,17.40491104,17.49288559,0.124413453,91474.74219,86474.23438,7071.780273
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1914_S2,16S,UNKNOWN,SYBR,17.58085823,17.49288559,0.124413453,81473.73438,86474.23438,7071.780273
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1914_S3,16S,UNKNOWN,SYBR,17.82430649,17.87413406,0.070466831,69413.36719,67210.39063,3115.482178
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1914_S3,16S,UNKNOWN,SYBR,17.92396164,17.87413406,0.070466831,65007.41016,67210.39063,3115.482178
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1914_S4,16S,UNKNOWN,SYBR,17.07918358,17.11458397,0.050063714,113341.7969,110762.0313,3648.333984
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1914_S4,16S,UNKNOWN,SYBR,17.14998436,17.11458397,0.050063714,108182.2734,110762.0313,3648.333984
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1914_S5,16S,UNKNOWN,SYBR,17.60548592,17.58897591,0.02334868,80163.99219,81044.45313,1245.165283
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1914_S5,16S,UNKNOWN,SYBR,17.5724659,17.58897591,0.02334868,81924.92188,81044.45313,1245.165283
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1914_S6,16S,UNKNOWN,SYBR,16.96290016,16.93310547,0.04213471,122355.2188,124801.7344,3459.901123
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1914_S6,16S,UNKNOWN,SYBR,16.90331268,16.93310547,0.04213471,127248.2578,124801.7344,3459.901123
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1914_SD,16S,UNKNOWN,SYBR,14.96424866,14.97433472,0.014263842,455840.2188,452834.75,4250.396973
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1914_SD,16S,UNKNOWN,SYBR,14.98442078,14.97433472,0.014263842,449829.25,452834.75,4250.396973
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1936_S0,16S,UNKNOWN,SYBR,16.13703346,16.17560577,0.054548137,210690.5625,205476.3125,7374.074219
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1936_S0,16S,UNKNOWN,SYBR,16.21417618,16.17560577,0.054548137,200262.0469,205476.3125,7374.074219
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1936_S1,16S,UNKNOWN,SYBR,20.40308189,20.41423035,0.015766293,12719.22363,12626.59375,130.9984436
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1936_S1,16S,UNKNOWN,SYBR,20.4253788,20.41423035,0.015766293,12533.96387,12626.59375,130.9984436
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1936_S2,16S,UNKNOWN,SYBR,21.61854935,21.62540054,0.009687706,5716.034668,5690.383789,36.27582169
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1936_S2,16S,UNKNOWN,SYBR,21.63224983,21.62540054,0.009687706,5664.73291,5690.383789,36.27582169
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1936_S4,16S,UNKNOWN,SYBR,18.71726036,18.72505188,0.011017524,38569.83594,38373.11719,278.2050781
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1936_S4,16S,UNKNOWN,SYBR,18.73284149,18.72505188,0.011017524,38176.39453,38373.11719,278.2050781
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1936_S5,16S,UNKNOWN,SYBR,20.59087563,20.5117569,0.111889429,11240.65039,11857.43359,872.2624512
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1936_S5,16S,UNKNOWN,SYBR,20.43264008,20.5117569,0.111889429,12474.21582,11857.43359,872.2624512
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1936_SD,16S,UNKNOWN,SYBR,13.0453167,13.02176285,0.033310845,1611461.5,1636830.25,35876.83203
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_1936_SD,16S,UNKNOWN,SYBR,12.99820805,13.02176285,0.033310845,1662199,1636830.25,35876.83203
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_2144_S1,16S,UNKNOWN,SYBR,16.61776161,16.67000198,0.073877692,153553.2031,148452,7214.19043
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_2144_S1,16S,UNKNOWN,SYBR,16.72224045,16.67000198,0.073877692,143350.7969,148452,7214.19043
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_2144_S2,16S,UNKNOWN,SYBR,21.70817757,21.70533562,0.004019124,5388.652832,5398.749023,14.27851582
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_2144_S2,16S,UNKNOWN,SYBR,21.70249367,21.70533562,0.004019124,5408.845703,5398.749023,14.27851582
,,,,,,,,,,
20140829_16S_LB_data.tmp,RM_2144_S3,16S,UNKNOWN,SYBR,23.47235298,23.44524384,0.038338121,1687.720215,1718.371338,43.34723282
,,,,,,,,,,
